mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_classify,param_classify__class_weight,param_classify__max_features,param_reduce_dim__percentile,param_union__class__text__analyzer,param_union__class__text__ngram_range,param_union__class__text__use_idf,param_union__transformer_weights,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,std_fit_time,std_score_time,std_test_score,std_train_score,run_nb
2.7698060989379885,0.07067379951477051,0.8450664468013928,0.9977642283204379,"RandomForestClassifier(bootstrap=True, class_weight='balanced',
            criterion='gini', max_depth=None, max_features='sqrt',
            max_leaf_nodes=None, min_impurity_decrease=0.0,
            min_impurity_split=None, min_samples_leaf=1,
            min_samples_split=2, min_weight_fraction_leaf=0.0,
            n_estimators=10, n_jobs=1, oob_score=False, random_state=None,
            verbose=0, warm_start=False)",balanced,log2,96,char_wb,"(3, 3)",True,"{'class': 0.0, 'numeric': 1.0}","{'union__class__text__ngram_range': (3, 3), 'classify__max_features': 'log2', 'union__transformer_weights': {'class': 0.0, 'numeric': 1.0}, 'classify': RandomForestClassifier(bootstrap=True, class_weight='balanced',
            criterion='gini', max_depth=None, max_features='sqrt',
            max_leaf_nodes=None, min_impurity_decrease=0.0,
            min_impurity_split=None, min_samples_leaf=1,
            min_samples_split=2, min_weight_fraction_leaf=0.0,
            n_estimators=10, n_jobs=1, oob_score=False, random_state=None,
            verbose=0, warm_start=False), 'reduce_dim__percentile': 96, 'union__class__text__use_idf': True, 'union__class__text__analyzer': 'char_wb', 'classify__class_weight': 'balanced'}",85,0.8804533597193488,0.9980660344385676,0.7921647413360121,0.9979498861047835,0.8531944722611655,0.9975348094042455,0.8527117031398668,0.9976982632349864,0.8468101609462866,0.9975721484196061,0.2985486143283902,0.007321403740729211,0.02890909426346046,0.00020949217920374975,0
2.747429084777832,0.06935405731201172,0.8682041145694837,0.9979279466664129,"RandomForestClassifier(bootstrap=True, class_weight='balanced',
            criterion='gini', max_depth=None, max_features='sqrt',
            max_leaf_nodes=None, min_impurity_decrease=0.0,
            min_impurity_split=None, min_samples_leaf=1,
            min_samples_split=2, min_weight_fraction_leaf=0.0,
            n_estimators=10, n_jobs=1, oob_score=False, random_state=None,
            verbose=0, warm_start=False)",balanced,sqrt,95,char_wb,"(1, 1)",False,"{'class': 0.0, 'numeric': 1.0}","{'union__class__text__ngram_range': (1, 1), 'classify__max_features': 'sqrt', 'union__transformer_weights': {'class': 0.0, 'numeric': 1.0}, 'classify': RandomForestClassifier(bootstrap=True, class_weight='balanced',
            criterion='gini', max_depth=None, max_features='sqrt',
            max_leaf_nodes=None, min_impurity_decrease=0.0,
            min_impurity_split=None, min_samples_leaf=1,
            min_samples_split=2, min_weight_fraction_leaf=0.0,
            n_estimators=10, n_jobs=1, oob_score=False, random_state=None,
            verbose=0, warm_start=False), 'reduce_dim__percentile': 95, 'union__class__text__use_idf': False, 'union__class__text__analyzer': 'char_wb', 'classify__class_weight': 'balanced'}",10,0.8846532438478748,0.9978560775540641,0.8515579640023225,0.9983373949484137,0.8453011085588735,0.9978784076651078,0.8819669100656252,0.9977212481979258,0.8775413711583925,0.9978466049665536,0.15209026274177775,0.01027479950326862,0.01642446828230692,0.00021194711916153636,0
2.9720531940460204,0.07083644866943359,0.8642543273141984,0.9979150046940106,"RandomForestClassifier(bootstrap=True, class_weight='balanced',
            criterion='gini', max_depth=None, max_features='sqrt',
            max_leaf_nodes=None, min_impurity_decrease=0.0,
            min_impurity_split=None, min_samples_leaf=1,
            min_samples_split=2, min_weight_fraction_leaf=0.0,
            n_estimators=10, n_jobs=1, oob_score=False, random_state=None,
            verbose=0, warm_start=False)",,sqrt,95,word,"(3, 3)",False,"{'class': 0.0, 'numeric': 1.0}","{'union__class__text__ngram_range': (3, 3), 'classify__max_features': 'sqrt', 'union__transformer_weights': {'class': 0.0, 'numeric': 1.0}, 'classify': RandomForestClassifier(bootstrap=True, class_weight='balanced',
            criterion='gini', max_depth=None, max_features='sqrt',
            max_leaf_nodes=None, min_impurity_decrease=0.0,
            min_impurity_split=None, min_samples_leaf=1,
            min_samples_split=2, min_weight_fraction_leaf=0.0,
            n_estimators=10, n_jobs=1, oob_score=False, random_state=None,
            verbose=0, warm_start=False), 'reduce_dim__percentile': 95, 'union__class__text__use_idf': False, 'union__class__text__analyzer': 'word', 'classify__class_weight': None}",16,0.8600588451636632,0.9976923614834153,0.8357429718875502,0.997836730046681,0.8627103631532329,0.9981745995527769,0.8907749077490775,0.9980240370086245,0.8719886632026453,0.9978472953785554,0.2624009847348099,0.010147722898171951,0.017866553027101505,0.00016706825393598347,0
3.442675495147705,0.08594398498535157,0.8525682913481591,0.997826599426693,"RandomForestClassifier(bootstrap=True, class_weight='balanced',
            criterion='gini', max_depth=None, max_features='sqrt',
            max_leaf_nodes=None, min_impurity_decrease=0.0,
            min_impurity_split=None, min_samples_leaf=1,
            min_samples_split=2, min_weight_fraction_leaf=0.0,
            n_estimators=10, n_jobs=1, oob_score=False, random_state=None,
            verbose=0, warm_start=False)",,sqrt,100,char_wb,"(3, 3)",False,"{'class': 0.0, 'numeric': 1.0}","{'union__class__text__ngram_range': (3, 3), 'classify__max_features': 'sqrt', 'union__transformer_weights': {'class': 0.0, 'numeric': 1.0}, 'classify': RandomForestClassifier(bootstrap=True, class_weight='balanced',
            criterion='gini', max_depth=None, max_features='sqrt',
            max_leaf_nodes=None, min_impurity_decrease=0.0,
            min_impurity_split=None, min_samples_leaf=1,
            min_samples_split=2, min_weight_fraction_leaf=0.0,
            n_estimators=10, n_jobs=1, oob_score=False, random_state=None,
            verbose=0, warm_start=False), 'reduce_dim__percentile': 100, 'union__class__text__use_idf': False, 'union__class__text__analyzer': 'char_wb', 'classify__class_weight': None}",59,0.8568032187271397,0.9976919310843261,0.8006363726757482,0.9979958094196957,0.8529970979685779,0.9977863483876857,0.8899769053117783,0.9976976208749041,0.8624338624338623,0.9979612873668537,0.40932790046226897,0.013399129763530762,0.02902380451185834,0.0001289682428780808,0
3.0959035873413088,0.07125797271728515,0.8605742829427167,0.9981183092616239,"RandomForestClassifier(bootstrap=True, class_weight='balanced',
            criterion='gini', max_depth=None, max_features='sqrt',
            max_leaf_nodes=None, min_impurity_decrease=0.0,
            min_impurity_split=None, min_samples_leaf=1,
            min_samples_split=2, min_weight_fraction_leaf=0.0,
            n_estimators=10, n_jobs=1, oob_score=False, random_state=None,
            verbose=0, warm_start=False)",balanced,sqrt,99,word,"(3, 3)",False,"{'class': 0.0, 'numeric': 1.0}","{'union__class__text__ngram_range': (3, 3), 'classify__max_features': 'sqrt', 'union__transformer_weights': {'class': 0.0, 'numeric': 1.0}, 'classify': RandomForestClassifier(bootstrap=True, class_weight='balanced',
            criterion='gini', max_depth=None, max_features='sqrt',
            max_leaf_nodes=None, min_impurity_decrease=0.0,
            min_impurity_split=None, min_samples_leaf=1,
            min_samples_split=2, min_weight_fraction_leaf=0.0,
            n_estimators=10, n_jobs=1, oob_score=False, random_state=None,
            verbose=0, warm_start=False), 'reduce_dim__percentile': 99, 'union__class__text__use_idf': False, 'union__class__text__analyzer': 'word', 'classify__class_weight': 'balanced'}",28,0.8641817016210276,0.9984854486567095,0.8298786894641323,0.9980408237652634,0.8594274432379071,0.9980835918963314,0.8885793871866295,0.9977911599897695,0.8608076009501188,0.9981905220000458,0.16736584029000195,0.009717148989283523,0.018659694726908347,0.0002254958796466806,0
2.7825572013854982,0.0847844123840332,0.8454311383735017,0.9978176447878969,"RandomForestClassifier(bootstrap=True, class_weight='balanced',
            criterion='gini', max_depth=None, max_features='sqrt',
            max_leaf_nodes=None, min_impurity_decrease=0.0,
            min_impurity_split=None, min_samples_leaf=1,
            min_samples_split=2, min_weight_fraction_leaf=0.0,
            n_estimators=10, n_jobs=1, oob_score=False, random_state=None,
            verbose=0, warm_start=False)",balanced,log2,23,char_wb,"(3, 3)",True,"{'class': 0.0, 'numeric': 1.0}","{'union__class__text__ngram_range': (3, 3), 'classify__max_features': 'log2', 'union__transformer_weights': {'class': 0.0, 'numeric': 1.0}, 'classify': RandomForestClassifier(bootstrap=True, class_weight='balanced',
            criterion='gini', max_depth=None, max_features='sqrt',
            max_leaf_nodes=None, min_impurity_decrease=0.0,
            min_impurity_split=None, min_samples_leaf=1,
            min_samples_split=2, min_weight_fraction_leaf=0.0,
            n_estimators=10, n_jobs=1, oob_score=False, random_state=None,
            verbose=0, warm_start=False), 'reduce_dim__percentile': 23, 'union__class__text__use_idf': True, 'union__class__text__analyzer': 'char_wb', 'classify__class_weight': 'balanced'}",82,0.8376307922272048,0.9976695408995572,0.8303886925795054,0.9977221994442166,0.8596248766041461,0.997900406225752,0.8521246458923513,0.997674743059108,0.8473895582329317,0.9981213343108504,0.07062132027850784,0.013608550127494758,0.01036561930769674,0.00017351787309094317,0
2.942367696762085,0.07223010063171387,0.8349497993279443,0.9980572091936006,"RandomForestClassifier(bootstrap=True, class_weight='balanced',
            criterion='gini', max_depth=None, max_features='sqrt',
            max_leaf_nodes=None, min_impurity_decrease=0.0,
            min_impurity_split=None, min_samples_leaf=1,
            min_samples_split=2, min_weight_fraction_leaf=0.0,
            n_estimators=10, n_jobs=1, oob_score=False, random_state=None,
            verbose=0, warm_start=False)",,log2,78,word,"(1, 1)",False,"{'class': 0.0, 'numeric': 1.0}","{'union__class__text__ngram_range': (1, 1), 'classify__max_features': 'log2', 'union__transformer_weights': {'class': 0.0, 'numeric': 1.0}, 'classify': RandomForestClassifier(bootstrap=True, class_weight='balanced',
            criterion='gini', max_depth=None, max_features='sqrt',
            max_leaf_nodes=None, min_impurity_decrease=0.0,
            min_impurity_split=None, min_samples_leaf=1,
            min_samples_split=2, min_weight_fraction_leaf=0.0,
            n_estimators=10, n_jobs=1, oob_score=False, random_state=None,
            verbose=0, warm_start=False), 'reduce_dim__percentile': 78, 'union__class__text__use_idf': False, 'union__class__text__analyzer': 'word', 'classify__class_weight': None}",99,0.8316610925306578,0.998135893373101,0.7918921578274132,0.9981783404681664,0.8422529565043094,0.9982662651701798,0.8422564888420648,0.9976982632349864,0.8666921313980137,0.9980072837215694,0.22991147421901506,0.0015085758223634526,0.02440967113444417,0.00019794097154861835,0
3.449284791946411,0.08440690040588379,0.8376590021167917,0.9980353804407407,"RandomForestClassifier(bootstrap=True, class_weight='balanced',
            criterion='gini', max_depth=None, max_features='sqrt',
            max_leaf_nodes=None, min_impurity_decrease=0.0,
            min_impurity_split=None, min_samples_leaf=1,
            min_samples_split=2, min_weight_fraction_leaf=0.0,
            n_estimators=10, n_jobs=1, oob_score=False, random_state=None,
            verbose=0, warm_start=False)",balanced,log2,99,char_wb,"(3, 3)",False,"{'class': 0.0, 'numeric': 1.0}","{'union__class__text__ngram_range': (3, 3), 'classify__max_features': 'log2', 'union__transformer_weights': {'class': 0.0, 'numeric': 1.0}, 'classify': RandomForestClassifier(bootstrap=True, class_weight='balanced',
            criterion='gini', max_depth=None, max_features='sqrt',
            max_leaf_nodes=None, min_impurity_decrease=0.0,
            min_impurity_split=None, min_samples_leaf=1,
            min_samples_split=2, min_weight_fraction_leaf=0.0,
            n_estimators=10, n_jobs=1, oob_score=False, random_state=None,
            verbose=0, warm_start=False), 'reduce_dim__percentile': 99, 'union__class__text__use_idf': False, 'union__class__text__analyzer': 'char_wb', 'classify__class_weight': 'balanced'}",95,0.8399633363886342,0.9981121081459038,0.8283161778986211,0.9979501662642918,0.8346774193548386,0.9980604677695379,0.8424351790293474,0.9980466024836054,0.8429037833685423,0.9980075575403641,0.1740153935604145,0.012270052285256634,0.005510204399427672,5.418121206666978e-05,0
3.4025036811828615,0.09140000343322754,0.8535064623917624,0.9978735764600521,"RandomForestClassifier(bootstrap=True, class_weight='balanced',
            criterion='gini', max_depth=None, max_features='sqrt',
            max_leaf_nodes=None, min_impurity_decrease=0.0,
            min_impurity_split=None, min_samples_leaf=1,
            min_samples_split=2, min_weight_fraction_leaf=0.0,
            n_estimators=10, n_jobs=1, oob_score=False, random_state=None,
            verbose=0, warm_start=False)",balanced,sqrt,50,char_wb,"(3, 3)",True,"{'class': 0.0, 'numeric': 1.0}","{'union__class__text__ngram_range': (3, 3), 'classify__max_features': 'sqrt', 'union__transformer_weights': {'class': 0.0, 'numeric': 1.0}, 'classify': RandomForestClassifier(bootstrap=True, class_weight='balanced',
            criterion='gini', max_depth=None, max_features='sqrt',
            max_leaf_nodes=None, min_impurity_decrease=0.0,
            min_impurity_split=None, min_samples_leaf=1,
            min_samples_split=2, min_weight_fraction_leaf=0.0,
            n_estimators=10, n_jobs=1, oob_score=False, random_state=None,
            verbose=0, warm_start=False), 'reduce_dim__percentile': 50, 'union__class__text__use_idf': True, 'union__class__text__analyzer': 'char_wb', 'classify__class_weight': 'balanced'}",55,0.8752127564274838,0.9976923614834153,0.8397811645173896,0.998041716003279,0.8158080451658434,0.997603560424512,0.8731797235023041,0.9978848522883108,0.8635496183206107,0.9981453921007442,0.13781256758439234,0.004147316227557955,0.02266527549905105,0.00020397515536482573,0
3.2464480876922606,0.06902861595153809,0.8634157807416315,0.9977529569951015,"RandomForestClassifier(bootstrap=True, class_weight='balanced',
            criterion='gini', max_depth=None, max_features='sqrt',
            max_leaf_nodes=None, min_impurity_decrease=0.0,
            min_impurity_split=None, min_samples_leaf=1,
            min_samples_split=2, min_weight_fraction_leaf=0.0,
            n_estimators=10, n_jobs=1, oob_score=False, random_state=None,
            verbose=0, warm_start=False)",balanced,sqrt,78,word,"(1, 1)",True,"{'class': 0.0, 'numeric': 1.0}","{'union__class__text__ngram_range': (1, 1), 'classify__max_features': 'sqrt', 'union__transformer_weights': {'class': 0.0, 'numeric': 1.0}, 'classify': RandomForestClassifier(bootstrap=True, class_weight='balanced',
            criterion='gini', max_depth=None, max_features='sqrt',
            max_leaf_nodes=None, min_impurity_decrease=0.0,
            min_impurity_split=None, min_samples_leaf=1,
            min_samples_split=2, min_weight_fraction_leaf=0.0,
            n_estimators=10, n_jobs=1, oob_score=False, random_state=None,
            verbose=0, warm_start=False), 'reduce_dim__percentile': 78, 'union__class__text__use_idf': True, 'union__class__text__analyzer': 'word', 'classify__class_weight': 'balanced'}",19,0.8798842257597685,0.9977387696109286,0.8344488188976379,0.99774451507074,0.8653480410802586,0.9979005020538566,0.8631239935587761,0.9974420984094502,0.8742753967499761,0.9979388998305319,0.21116217249317734,0.007703711185494355,0.0156979123790541,0.00017507135153454093,0
