mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_classify,param_classify__class_weight,param_classify__max_features,param_reduce_dim__percentile,param_union__class__text__analyzer,param_union__class__text__ngram_range,param_union__class__text__use_idf,param_union__transformer_weights,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,std_fit_time,std_score_time,std_test_score,std_train_score,run_nb
0.764986228942871,0.06605720520019531,0.7788915023534738,0.9999270206166757,"DecisionTreeClassifier(class_weight='balanced', criterion='gini',
            max_depth=None, max_features='sqrt', max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=2,
            min_weight_fraction_leaf=0.0, presort=False, random_state=None,
            splitter='best')",balanced,log2,96,char_wb,"(3, 3)",True,"{'class': 1.0, 'numeric': 1.0}","{'classify__class_weight': 'balanced', 'union__class__text__use_idf': True, 'classify': DecisionTreeClassifier(class_weight='balanced', criterion='gini',
            max_depth=None, max_features='sqrt', max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=2,
            min_weight_fraction_leaf=0.0, presort=False, random_state=None,
            splitter='best'), 'union__class__text__ngram_range': (3, 3), 'union__class__text__analyzer': 'char_wb', 'reduce_dim__percentile': 96, 'union__transformer_weights': {'class': 1.0, 'numeric': 1.0}, 'classify__max_features': 'log2'}",65,0.7413826679649465,1.0,0.7696493349455864,1.0,0.83620773652928,0.999635103083379,0.8067609913588454,1.0,0.7404626623376623,1.0,0.11788568878956204,0.011512849485955625,0.037498797636129205,0.0001459587666484019,0
0.6692889213562012,0.07027888298034668,0.7728737810070461,1.0,"DecisionTreeClassifier(class_weight='balanced', criterion='gini',
            max_depth=None, max_features='sqrt', max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=2,
            min_weight_fraction_leaf=0.0, presort=False, random_state=None,
            splitter='best')",balanced,sqrt,95,char_wb,"(1, 1)",False,"{'class': 1.0, 'numeric': 1.0}","{'classify__class_weight': 'balanced', 'union__class__text__use_idf': False, 'classify': DecisionTreeClassifier(class_weight='balanced', criterion='gini',
            max_depth=None, max_features='sqrt', max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=2,
            min_weight_fraction_leaf=0.0, presort=False, random_state=None,
            splitter='best'), 'union__class__text__ngram_range': (1, 1), 'union__class__text__analyzer': 'char_wb', 'reduce_dim__percentile': 95, 'union__transformer_weights': {'class': 1.0, 'numeric': 1.0}, 'classify__max_features': 'sqrt'}",75,0.8244105409153952,1.0,0.7410830905254696,1.0,0.7561910682830794,1.0,0.8111089975271067,1.0,0.731572723689397,1.0,0.07894786199936496,0.010243009815900891,0.03771686890213237,0.0,0
0.6849820613861084,0.054825448989868165,0.7991722792666011,1.0,"DecisionTreeClassifier(class_weight='balanced', criterion='gini',
            max_depth=None, max_features='sqrt', max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=2,
            min_weight_fraction_leaf=0.0, presort=False, random_state=None,
            splitter='best')",,sqrt,95,word,"(3, 3)",False,"{'class': 1.0, 'numeric': 1.0}","{'classify__class_weight': None, 'union__class__text__use_idf': False, 'classify': DecisionTreeClassifier(class_weight='balanced', criterion='gini',
            max_depth=None, max_features='sqrt', max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=2,
            min_weight_fraction_leaf=0.0, presort=False, random_state=None,
            splitter='best'), 'union__class__text__ngram_range': (3, 3), 'union__class__text__analyzer': 'word', 'reduce_dim__percentile': 95, 'union__transformer_weights': {'class': 1.0, 'numeric': 1.0}, 'classify__max_features': 'sqrt'}",15,0.7758604252073602,1.0,0.7688156499951817,1.0,0.782756551310262,1.0,0.8525319977740679,1.0,0.815903523648012,1.0,0.05971740880231219,0.007965128361447967,0.031181973509923105,0.0,0
0.9177371978759765,0.07213377952575684,0.7876579601128002,1.0,"DecisionTreeClassifier(class_weight='balanced', criterion='gini',
            max_depth=None, max_features='sqrt', max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=2,
            min_weight_fraction_leaf=0.0, presort=False, random_state=None,
            splitter='best')",,sqrt,100,char_wb,"(3, 3)",False,"{'class': 1.0, 'numeric': 1.0}","{'classify__class_weight': None, 'union__class__text__use_idf': False, 'classify': DecisionTreeClassifier(class_weight='balanced', criterion='gini',
            max_depth=None, max_features='sqrt', max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=2,
            min_weight_fraction_leaf=0.0, presort=False, random_state=None,
            splitter='best'), 'union__class__text__ngram_range': (3, 3), 'union__class__text__analyzer': 'char_wb', 'reduce_dim__percentile': 100, 'union__transformer_weights': {'class': 1.0, 'numeric': 1.0}, 'classify__max_features': 'sqrt'}",44,0.8189616252821671,1.0,0.7350512386827182,1.0,0.7813001605136436,1.0,0.7903846153846154,1.0,0.8125948406676783,1.0,0.021525310950948576,0.005114240219209763,0.029723189646473153,0.0,0
0.6460952281951904,0.054813814163208005,0.777019154768211,1.0,"DecisionTreeClassifier(class_weight='balanced', criterion='gini',
            max_depth=None, max_features='sqrt', max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=2,
            min_weight_fraction_leaf=0.0, presort=False, random_state=None,
            splitter='best')",balanced,sqrt,99,word,"(3, 3)",False,"{'class': 1.0, 'numeric': 1.0}","{'classify__class_weight': 'balanced', 'union__class__text__use_idf': False, 'classify': DecisionTreeClassifier(class_weight='balanced', criterion='gini',
            max_depth=None, max_features='sqrt', max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=2,
            min_weight_fraction_leaf=0.0, presort=False, random_state=None,
            splitter='best'), 'union__class__text__ngram_range': (3, 3), 'union__class__text__analyzer': 'word', 'reduce_dim__percentile': 99, 'union__transformer_weights': {'class': 1.0, 'numeric': 1.0}, 'classify__max_features': 'sqrt'}",68,0.746734329480312,1.0,0.7876791941108098,1.0,0.7570261112218458,1.0,0.8043416705993393,1.0,0.7893169372658276,1.0,0.09068500230934566,0.006703265383963567,0.021579141379073,0.0,0
0.6490871906280518,0.06846189498901367,0.7962790096637533,0.9999309548820443,"DecisionTreeClassifier(class_weight='balanced', criterion='gini',
            max_depth=None, max_features='sqrt', max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=2,
            min_weight_fraction_leaf=0.0, presort=False, random_state=None,
            splitter='best')",balanced,log2,23,char_wb,"(3, 3)",True,"{'class': 1.0, 'numeric': 1.0}","{'classify__class_weight': 'balanced', 'union__class__text__use_idf': True, 'classify': DecisionTreeClassifier(class_weight='balanced', criterion='gini',
            max_depth=None, max_features='sqrt', max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=2,
            min_weight_fraction_leaf=0.0, presort=False, random_state=None,
            splitter='best'), 'union__class__text__ngram_range': (3, 3), 'union__class__text__analyzer': 'char_wb', 'reduce_dim__percentile': 23, 'union__transformer_weights': {'class': 1.0, 'numeric': 1.0}, 'classify__max_features': 'log2'}",19,0.854460933309494,0.9999301497124496,0.7761668693293424,0.999908983343952,0.7661581694098755,0.999977201741787,0.795713201820941,0.9999070847851335,0.7888910851947025,0.9999313548268998,0.04631585785809949,0.015969220479136497,0.03082868349186004,2.5267015267720472e-05,0
0.7129629611968994,0.05595674514770508,0.7625235442129346,1.0,"DecisionTreeClassifier(class_weight='balanced', criterion='gini',
            max_depth=None, max_features='sqrt', max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=2,
            min_weight_fraction_leaf=0.0, presort=False, random_state=None,
            splitter='best')",,log2,78,word,"(1, 1)",False,"{'class': 1.0, 'numeric': 1.0}","{'classify__class_weight': None, 'union__class__text__use_idf': False, 'classify': DecisionTreeClassifier(class_weight='balanced', criterion='gini',
            max_depth=None, max_features='sqrt', max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=2,
            min_weight_fraction_leaf=0.0, presort=False, random_state=None,
            splitter='best'), 'union__class__text__ngram_range': (1, 1), 'union__class__text__analyzer': 'word', 'reduce_dim__percentile': 78, 'union__transformer_weights': {'class': 1.0, 'numeric': 1.0}, 'classify__max_features': 'log2'}",88,0.7615173588118437,1.0,0.7492325402916347,1.0,0.7593052109181142,1.0,0.7795428128632313,1.0,0.7630215967946838,1.0,0.04767893852564189,0.0018402823845923187,0.009776734896584897,0.0,0
0.7951198101043702,0.057556962966918944,0.7506867976616906,1.0,"DecisionTreeClassifier(class_weight='balanced', criterion='gini',
            max_depth=None, max_features='sqrt', max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=2,
            min_weight_fraction_leaf=0.0, presort=False, random_state=None,
            splitter='best')",balanced,log2,99,char_wb,"(3, 3)",False,"{'class': 1.0, 'numeric': 1.0}","{'classify__class_weight': 'balanced', 'union__class__text__use_idf': False, 'classify': DecisionTreeClassifier(class_weight='balanced', criterion='gini',
            max_depth=None, max_features='sqrt', max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=2,
            min_weight_fraction_leaf=0.0, presort=False, random_state=None,
            splitter='best'), 'union__class__text__ngram_range': (3, 3), 'union__class__text__analyzer': 'char_wb', 'reduce_dim__percentile': 99, 'union__transformer_weights': {'class': 1.0, 'numeric': 1.0}, 'classify__max_features': 'log2'}",100,0.8016559337626495,1.0,0.7601527945315641,1.0,0.7215556474968969,1.0,0.749380144798175,1.0,0.7206818648593141,1.0,0.07182552739653877,0.016188495667520356,0.02979328759812723,0.0,0
0.7316933155059815,0.06493220329284669,0.7951943997144242,0.9999724947627714,"DecisionTreeClassifier(class_weight='balanced', criterion='gini',
            max_depth=None, max_features='sqrt', max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=2,
            min_weight_fraction_leaf=0.0, presort=False, random_state=None,
            splitter='best')",balanced,sqrt,50,char_wb,"(3, 3)",True,"{'class': 1.0, 'numeric': 1.0}","{'classify__class_weight': 'balanced', 'union__class__text__use_idf': True, 'classify': DecisionTreeClassifier(class_weight='balanced', criterion='gini',
            max_depth=None, max_features='sqrt', max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=2,
            min_weight_fraction_leaf=0.0, presort=False, random_state=None,
            splitter='best'), 'union__class__text__ngram_range': (3, 3), 'union__class__text__analyzer': 'char_wb', 'reduce_dim__percentile': 50, 'union__transformer_weights': {'class': 1.0, 'numeric': 1.0}, 'classify__max_features': 'sqrt'}",23,0.7998165137614678,0.9999767176550023,0.8080531665363565,0.999908983343952,0.7626330474320553,1.0,0.8192159443452101,0.9999767728149026,0.7862511273674717,1.0,0.049851294692226385,0.007640203500084305,0.019513574222496673,3.341529894911471e-05,0
0.6338173866271972,0.05033159255981445,0.8018902673107883,1.0,"DecisionTreeClassifier(class_weight='balanced', criterion='gini',
            max_depth=None, max_features='sqrt', max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=2,
            min_weight_fraction_leaf=0.0, presort=False, random_state=None,
            splitter='best')",balanced,sqrt,78,word,"(1, 1)",True,"{'class': 1.0, 'numeric': 1.0}","{'classify__class_weight': 'balanced', 'union__class__text__use_idf': True, 'classify': DecisionTreeClassifier(class_weight='balanced', criterion='gini',
            max_depth=None, max_features='sqrt', max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=2,
            min_weight_fraction_leaf=0.0, presort=False, random_state=None,
            splitter='best'), 'union__class__text__ngram_range': (1, 1), 'union__class__text__analyzer': 'word', 'reduce_dim__percentile': 78, 'union__transformer_weights': {'class': 1.0, 'numeric': 1.0}, 'classify__max_features': 'sqrt'}",12,0.8021360832335881,1.0,0.7690638255894249,1.0,0.7935278935874528,1.0,0.8152319144874975,1.0,0.8294957183634634,1.0,0.10435394847424694,0.009188410576892845,0.020433580152563417,0.0,0
