mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_classify,param_classify__class_weight,param_classify__max_features,param_reduce_dim__percentile,param_union__class__text__analyzer,param_union__class__text__ngram_range,param_union__class__text__use_idf,param_union__transformer_weights,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,std_fit_time,std_score_time,std_test_score,std_train_score,run_nb
24.098786973953246,0.5794434547424316,0.9154504978293911,0.9980753938826211,"RandomForestClassifier(bootstrap=True, class_weight='balanced',
            criterion='gini', max_depth=None, max_features='sqrt',
            max_leaf_nodes=None, min_impurity_decrease=0.0,
            min_impurity_split=None, min_samples_leaf=1,
            min_samples_split=2, min_weight_fraction_leaf=0.0,
            n_estimators=10, n_jobs=1, oob_score=False, random_state=None,
            verbose=0, warm_start=False)",,log2,99,word,"(1, 1)",True,"{'class': 1.0, 'numeric': 1.0}","{'union__class__text__ngram_range': (1, 1), 'union__class__text__use_idf': True, 'classify__class_weight': None, 'union__class__text__analyzer': 'word', 'classify': RandomForestClassifier(bootstrap=True, class_weight='balanced',
            criterion='gini', max_depth=None, max_features='sqrt',
            max_leaf_nodes=None, min_impurity_decrease=0.0,
            min_impurity_split=None, min_samples_leaf=1,
            min_samples_split=2, min_weight_fraction_leaf=0.0,
            n_estimators=10, n_jobs=1, oob_score=False, random_state=None,
            verbose=0, warm_start=False), 'reduce_dim__percentile': 99, 'classify__max_features': 'log2', 'union__transformer_weights': {'class': 1.0, 'numeric': 1.0}}",77,0.9278199168093956,0.9982888750348194,0.9419757821489235,0.9978934206770954,0.9176510104685665,0.998003992015968,0.9373118837571355,0.9982018368927743,0.8524671460451277,0.9979888447924488,1.0779297876514597,0.0925804189361597,0.032573011483904506,0.00014646860159162948,0
26.05652618408203,0.599356746673584,0.9240504508900264,0.9978666269395807,"RandomForestClassifier(bootstrap=True, class_weight='balanced',
            criterion='gini', max_depth=None, max_features='sqrt',
            max_leaf_nodes=None, min_impurity_decrease=0.0,
            min_impurity_split=None, min_samples_leaf=1,
            min_samples_split=2, min_weight_fraction_leaf=0.0,
            n_estimators=10, n_jobs=1, oob_score=False, random_state=None,
            verbose=0, warm_start=False)",balanced,sqrt,98,char_wb,"(1, 1)",False,"{'class': 1.0, 'numeric': 1.0}","{'union__class__text__ngram_range': (1, 1), 'union__class__text__use_idf': False, 'classify__class_weight': 'balanced', 'union__class__text__analyzer': 'char_wb', 'classify': RandomForestClassifier(bootstrap=True, class_weight='balanced',
            criterion='gini', max_depth=None, max_features='sqrt',
            max_leaf_nodes=None, min_impurity_decrease=0.0,
            min_impurity_split=None, min_samples_leaf=1,
            min_samples_split=2, min_weight_fraction_leaf=0.0,
            n_estimators=10, n_jobs=1, oob_score=False, random_state=None,
            verbose=0, warm_start=False), 'reduce_dim__percentile': 98, 'classify__max_features': 'sqrt', 'union__transformer_weights': {'class': 1.0, 'numeric': 1.0}}",34,0.9317195427593373,0.9979307600477516,0.9472240509106868,0.9976073953235454,0.9247864202356357,0.9980308812146068,0.9343845635147051,0.9978422639630419,0.8821196827685652,0.9979218341489576,1.8353365417957603,0.1889571476898386,0.022184749175421396,0.00014278301283649007,0
29.523185348510744,0.5141170501708985,0.9247160148815476,0.9980697060474529,"RandomForestClassifier(bootstrap=True, class_weight='balanced',
            criterion='gini', max_depth=None, max_features='sqrt',
            max_leaf_nodes=None, min_impurity_decrease=0.0,
            min_impurity_split=None, min_samples_leaf=1,
            min_samples_split=2, min_weight_fraction_leaf=0.0,
            n_estimators=10, n_jobs=1, oob_score=False, random_state=None,
            verbose=0, warm_start=False)",,sqrt,38,word,"(1, 1)",True,"{'class': 1.0, 'numeric': 1.0}","{'union__class__text__ngram_range': (1, 1), 'union__class__text__use_idf': True, 'classify__class_weight': None, 'union__class__text__analyzer': 'word', 'classify': RandomForestClassifier(bootstrap=True, class_weight='balanced',
            criterion='gini', max_depth=None, max_features='sqrt',
            max_leaf_nodes=None, min_impurity_decrease=0.0,
            min_impurity_split=None, min_samples_leaf=1,
            min_samples_split=2, min_weight_fraction_leaf=0.0,
            n_estimators=10, n_jobs=1, oob_score=False, random_state=None,
            verbose=0, warm_start=False), 'reduce_dim__percentile': 38, 'classify__max_features': 'sqrt', 'union__transformer_weights': {'class': 1.0, 'numeric': 1.0}}",29,0.9287550495776717,0.9982626225116378,0.9416308065761888,0.9978795704770966,0.9167412712623098,0.9979903318668187,0.9366197183098592,0.9981466626096097,0.899822799763733,0.998069342772102,3.22037406750011,0.2538898060893938,0.015014799761006439,0.00013083654095673604,0
40.798331117630006,0.9560305118560791,0.9290151407255313,0.9978467443794365,"RandomForestClassifier(bootstrap=True, class_weight='balanced',
            criterion='gini', max_depth=None, max_features='sqrt',
            max_leaf_nodes=None, min_impurity_decrease=0.0,
            min_impurity_split=None, min_samples_leaf=1,
            min_samples_split=2, min_weight_fraction_leaf=0.0,
            n_estimators=10, n_jobs=1, oob_score=False, random_state=None,
            verbose=0, warm_start=False)",,sqrt,73,char_wb,"(3, 3)",True,"{'class': 1.0, 'numeric': 1.0}","{'union__class__text__ngram_range': (3, 3), 'union__class__text__use_idf': True, 'classify__class_weight': None, 'union__class__text__analyzer': 'char_wb', 'classify': RandomForestClassifier(bootstrap=True, class_weight='balanced',
            criterion='gini', max_depth=None, max_features='sqrt',
            max_leaf_nodes=None, min_impurity_decrease=0.0,
            min_impurity_split=None, min_samples_leaf=1,
            min_samples_split=2, min_weight_fraction_leaf=0.0,
            n_estimators=10, n_jobs=1, oob_score=False, random_state=None,
            verbose=0, warm_start=False), 'reduce_dim__percentile': 73, 'classify__max_features': 'sqrt', 'union__transformer_weights': {'class': 1.0, 'numeric': 1.0}}",10,0.9255580083394652,0.9979835500132661,0.9486114148261535,0.9977843326491498,0.9384953322350357,0.9978270317253367,0.9362628251632293,0.9976898283279614,0.8961339747015855,0.9979489791814684,3.4025447433355582,0.3902856349239182,0.017995657736819586,0.00010777216358003223,0
37.76704902648926,0.7970244884490967,0.9087231275439902,0.9889113762035315,"RandomForestClassifier(bootstrap=True, class_weight='balanced',
            criterion='gini', max_depth=None, max_features='sqrt',
            max_leaf_nodes=None, min_impurity_decrease=0.0,
            min_impurity_split=None, min_samples_leaf=1,
            min_samples_split=2, min_weight_fraction_leaf=0.0,
            n_estimators=10, n_jobs=1, oob_score=False, random_state=None,
            verbose=0, warm_start=False)",balanced,sqrt,8,char_wb,"(3, 3)",False,"{'class': 1.0, 'numeric': 1.0}","{'union__class__text__ngram_range': (3, 3), 'union__class__text__use_idf': False, 'classify__class_weight': 'balanced', 'union__class__text__analyzer': 'char_wb', 'classify': RandomForestClassifier(bootstrap=True, class_weight='balanced',
            criterion='gini', max_depth=None, max_features='sqrt',
            max_leaf_nodes=None, min_impurity_decrease=0.0,
            min_impurity_split=None, min_samples_leaf=1,
            min_samples_split=2, min_weight_fraction_leaf=0.0,
            n_estimators=10, n_jobs=1, oob_score=False, random_state=None,
            verbose=0, warm_start=False), 'reduce_dim__percentile': 8, 'classify__max_features': 'sqrt', 'union__transformer_weights': {'class': 1.0, 'numeric': 1.0}}",95,0.8914069877242682,0.9877080530716679,0.9171803205200045,0.989062035811705,0.905256109809173,0.9910985641538234,0.927935390349969,0.9874019426012173,0.9018346437931856,0.9892862853792442,3.823499875449618,0.05536401068968143,0.012649075797385048,0.0013170742345778314,0
34.67261219024658,0.5274163722991944,0.9217578715384496,0.9958952065868367,"RandomForestClassifier(bootstrap=True, class_weight='balanced',
            criterion='gini', max_depth=None, max_features='sqrt',
            max_leaf_nodes=None, min_impurity_decrease=0.0,
            min_impurity_split=None, min_samples_leaf=1,
            min_samples_split=2, min_weight_fraction_leaf=0.0,
            n_estimators=10, n_jobs=1, oob_score=False, random_state=None,
            verbose=0, warm_start=False)",,sqrt,8,word,"(3, 3)",True,"{'class': 1.0, 'numeric': 1.0}","{'union__class__text__ngram_range': (3, 3), 'union__class__text__use_idf': True, 'classify__class_weight': None, 'union__class__text__analyzer': 'word', 'classify': RandomForestClassifier(bootstrap=True, class_weight='balanced',
            criterion='gini', max_depth=None, max_features='sqrt',
            max_leaf_nodes=None, min_impurity_decrease=0.0,
            min_impurity_split=None, min_samples_leaf=1,
            min_samples_split=2, min_weight_fraction_leaf=0.0,
            n_estimators=10, n_jobs=1, oob_score=False, random_state=None,
            verbose=0, warm_start=False), 'reduce_dim__percentile': 8, 'classify__max_features': 'sqrt', 'union__transformer_weights': {'class': 1.0, 'numeric': 1.0}}",48,0.9203442592931698,0.9938939588603822,0.9297769907586741,0.9970498266603222,0.9263739298536315,0.9937650790208463,0.9334986823748256,0.9968723186359989,0.8987859046490968,0.9978948497566339,2.3269284916739004,0.21271993484158075,0.012271960779407802,0.0017221442557034162,0
35.11590161323547,0.8590718269348144,0.9245495255263405,0.998034689347732,"RandomForestClassifier(bootstrap=True, class_weight='balanced',
            criterion='gini', max_depth=None, max_features='sqrt',
            max_leaf_nodes=None, min_impurity_decrease=0.0,
            min_impurity_split=None, min_samples_leaf=1,
            min_samples_split=2, min_weight_fraction_leaf=0.0,
            n_estimators=10, n_jobs=1, oob_score=False, random_state=None,
            verbose=0, warm_start=False)",,sqrt,89,char_wb,"(1, 1)",False,"{'class': 1.0, 'numeric': 1.0}","{'union__class__text__ngram_range': (1, 1), 'union__class__text__use_idf': False, 'classify__class_weight': None, 'union__class__text__analyzer': 'char_wb', 'classify': RandomForestClassifier(bootstrap=True, class_weight='balanced',
            criterion='gini', max_depth=None, max_features='sqrt',
            max_leaf_nodes=None, min_impurity_decrease=0.0,
            min_impurity_split=None, min_samples_leaf=1,
            min_samples_split=2, min_weight_fraction_leaf=0.0,
            n_estimators=10, n_jobs=1, oob_score=False, random_state=None,
            verbose=0, warm_start=False), 'reduce_dim__percentile': 89, 'classify__max_features': 'sqrt', 'union__transformer_weights': {'class': 1.0, 'numeric': 1.0}}",31,0.91784462969675,0.9980899323517708,0.9303413330363607,0.9978390573397301,0.9330151506742882,0.9981262729124236,0.9481679154264601,0.9980081885581498,0.8933659176253204,0.9981099955765854,2.7628340630988024,0.32487342739994574,0.018330976252135332,0.00010590990635848167,0
27.84169273376465,0.6112511634826661,0.9145532889889691,0.9979611933835981,"RandomForestClassifier(bootstrap=True, class_weight='balanced',
            criterion='gini', max_depth=None, max_features='sqrt',
            max_leaf_nodes=None, min_impurity_decrease=0.0,
            min_impurity_split=None, min_samples_leaf=1,
            min_samples_split=2, min_weight_fraction_leaf=0.0,
            n_estimators=10, n_jobs=1, oob_score=False, random_state=None,
            verbose=0, warm_start=False)",,log2,59,word,"(3, 3)",True,"{'class': 1.0, 'numeric': 1.0}","{'union__class__text__ngram_range': (3, 3), 'union__class__text__use_idf': True, 'classify__class_weight': None, 'union__class__text__analyzer': 'word', 'classify': RandomForestClassifier(bootstrap=True, class_weight='balanced',
            criterion='gini', max_depth=None, max_features='sqrt',
            max_leaf_nodes=None, min_impurity_decrease=0.0,
            min_impurity_split=None, min_samples_leaf=1,
            min_samples_split=2, min_weight_fraction_leaf=0.0,
            n_estimators=10, n_jobs=1, oob_score=False, random_state=None,
            verbose=0, warm_start=False), 'reduce_dim__percentile': 59, 'classify__max_features': 'log2', 'union__transformer_weights': {'class': 1.0, 'numeric': 1.0}}",80,0.9119910625620654,0.9979966300930041,0.9360596849958553,0.9977981950636077,0.9067600384028917,0.9979765606963891,0.9403638987681047,0.9979383725596004,0.8775766266355978,0.9980962085053896,2.754013720732681,0.1156022190856975,0.02264024360640608,9.675767681786453e-05,0
32.78029594421387,0.8082527160644531,0.9250880673654608,0.9979519721298431,"RandomForestClassifier(bootstrap=True, class_weight='balanced',
            criterion='gini', max_depth=None, max_features='sqrt',
            max_leaf_nodes=None, min_impurity_decrease=0.0,
            min_impurity_split=None, min_samples_leaf=1,
            min_samples_split=2, min_weight_fraction_leaf=0.0,
            n_estimators=10, n_jobs=1, oob_score=False, random_state=None,
            verbose=0, warm_start=False)",,sqrt,13,word,"(1, 1)",True,"{'class': 1.0, 'numeric': 1.0}","{'union__class__text__ngram_range': (1, 1), 'union__class__text__use_idf': True, 'classify__class_weight': None, 'union__class__text__analyzer': 'word', 'classify': RandomForestClassifier(bootstrap=True, class_weight='balanced',
            criterion='gini', max_depth=None, max_features='sqrt',
            max_leaf_nodes=None, min_impurity_decrease=0.0,
            min_impurity_split=None, min_samples_leaf=1,
            min_samples_split=2, min_weight_fraction_leaf=0.0,
            n_estimators=10, n_jobs=1, oob_score=False, random_state=None,
            verbose=0, warm_start=False), 'reduce_dim__percentile': 13, 'classify__max_features': 'sqrt', 'union__transformer_weights': {'class': 1.0, 'numeric': 1.0}}",25,0.9288325615403364,0.9981032721870732,0.9441267047954246,0.9977983746024843,0.9133194764339082,0.9980037751734815,0.9440451745379878,0.9977176844871706,0.8951040610650606,0.9981367541990054,3.397757533350171,0.21160705663251442,0.018831693976682735,0.0001662543687556493,0
31.24344997406006,0.626288366317749,0.9119447584203698,0.9980352615699097,"RandomForestClassifier(bootstrap=True, class_weight='balanced',
            criterion='gini', max_depth=None, max_features='sqrt',
            max_leaf_nodes=None, min_impurity_decrease=0.0,
            min_impurity_split=None, min_samples_leaf=1,
            min_samples_split=2, min_weight_fraction_leaf=0.0,
            n_estimators=10, n_jobs=1, oob_score=False, random_state=None,
            verbose=0, warm_start=False)",,log2,86,word,"(3, 3)",True,"{'class': 1.0, 'numeric': 1.0}","{'union__class__text__ngram_range': (3, 3), 'union__class__text__use_idf': True, 'classify__class_weight': None, 'union__class__text__analyzer': 'word', 'classify': RandomForestClassifier(bootstrap=True, class_weight='balanced',
            criterion='gini', max_depth=None, max_features='sqrt',
            max_leaf_nodes=None, min_impurity_decrease=0.0,
            min_impurity_split=None, min_samples_leaf=1,
            min_samples_split=2, min_weight_fraction_leaf=0.0,
            n_estimators=10, n_jobs=1, oob_score=False, random_state=None,
            verbose=0, warm_start=False), 'reduce_dim__percentile': 86, 'classify__max_features': 'log2', 'union__transformer_weights': {'class': 1.0, 'numeric': 1.0}}",89,0.9139605368961464,0.9985017832756586,0.9376039011415271,0.9976888985562413,0.9052527145455547,0.9979364088082762,0.9329797743461758,0.9979391709658234,0.86990929567176,0.9981100462435493,5.58377005467638,0.24473894778326932,0.02415026213118885,0.0002691497201410256,0
